pdt,mcr_group
PDT000107918.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000123365.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000124650.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000124672.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000124674.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000124681.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000127743.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000129704.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000135480.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000135730.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000136714.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000144602.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000157498.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000161408.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000163381.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000163382.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000163383.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000163384.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168712.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168715.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168718.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168738.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168742.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168746.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168759.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168760.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168763.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168768.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168774.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168781.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168786.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168790.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168802.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168803.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168805.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168806.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168819.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168824.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168829.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168830.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168833.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168840.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168848.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168853.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168857.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168858.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168860.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168861.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168862.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168871.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000168876.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000171419.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000171426.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000171430.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000171431.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000171436.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000176456.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000181672.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000181699.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000181720.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000181748.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000181749.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000181757.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000181759.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000181760.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000181773.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000181789.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000181811.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000181812.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000181818.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000181832.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000181841.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000190678.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000202710.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000202755.3,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000210706.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000209875.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000212780.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000212781.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000212783.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000213927.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000215974.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000219684.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000219686.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000219688.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000222020.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000225234.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000225236.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000233270.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000233279.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000233289.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000233292.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000233313.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000233314.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000233319.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000233325.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000237135.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000237136.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000237137.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000237138.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000238505.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000238072.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000239245.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000240704.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000240706.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000242488.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000242167.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000245471.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000264632.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000264913.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000266390.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000270536.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000274854.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000276018.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000285341.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000286402.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000289874.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000289882.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000289884.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000289895.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000289899.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000289904.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000291269.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000291279.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000291285.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000294380.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000294381.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000294389.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000294390.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000294391.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000294392.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000294396.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000294397.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000294410.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000298012.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000298029.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000298038.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000298042.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000298048.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000298057.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000298075.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000298076.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000298087.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000298088.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000306429.2,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000313448.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000322061.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000322738.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000325043.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000331967.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000333201.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000337004.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000337148.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000345921.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346531.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346536.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346543.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346556.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346562.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346566.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346574.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346588.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346596.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346601.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346608.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346614.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346619.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346628.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346635.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346636.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346645.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346652.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346656.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346660.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346665.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346666.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346672.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346789.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346824.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346829.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346833.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346843.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346858.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346865.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346868.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346869.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346877.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346878.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346879.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346886.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346889.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346893.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346907.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346910.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346912.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346925.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346931.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346948.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346954.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346974.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000346978.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000351828.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000354910.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000355788.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000358770.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000360976.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000362848.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000364514.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000364522.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000365978.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000377069.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000396733.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000396747.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000396748.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000396763.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000396766.1,"aadA1,aadA2,blaEC,floR,qacL,sul3,tet(A)=>mcr"
PDT000107785.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000124618.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000124650.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000124652.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000124681.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000124682.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000124686.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000135480.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000158042.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000168715.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000168759.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000168781.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000168803.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000168806.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000168830.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000168848.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000168853.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000171419.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000176456.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000219684.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000219686.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000219689.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000233270.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000233291.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000233292.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000233294.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000233325.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000237131.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000237132.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000237135.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000237137.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000242876.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000242905.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000242927.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000242944.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000242945.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000242947.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000242948.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000242949.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000242952.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000242984.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000242987.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000264500.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000264501.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000276018.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000289874.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000291269.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000294380.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000294381.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000294389.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000294390.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000294391.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000294397.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000294410.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000298048.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000298057.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000298076.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000313448.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000181469.3,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000321278.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000321279.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000321291.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000321293.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000321294.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
PDT000321295.1,"aadA1,aadA2,blaEC,bleO,cmlA1,dfrA12,qacL,sul3=>mcr"
